,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000235,3.230804541513525,0.07729772147316434,-0.09571655208884189,0.27158979279943707,no,0.036,261.0,9.198536098095316e-05,198
Otu001256,2.996378593547341,0.08859077730680288,-0.1189846641988366,0.17172926652477838,no,0.034,278.0,0.00013026434037721982,198
Otu000144,10.366313661638534,0.002072814210835095,-0.23109465891062933,0.007945576857488396,yes,0.098,89.0,0.00010328202633233065,198
Otu001650,3.4952001368796726,0.06642891734762855,0.02273929138022211,0.7939494465711545,no,0.022,354.0,0.0001400339491490811,200
Otu000894,13.935234595242974,0.00042282487947277984,0.17292437863564253,0.047008374589312764,yes,0.162,48.0,0.00022211711844420193,201
Otu001476,1.5401404382567911,0.21942727649894705,-0.18773135906927554,0.03106032271198976,yes,0.066,144.0,0.00014744972475515158,202
Otu000454,2.714659664185663,0.10465791596235167,-0.1179270227392914,0.17557046123972542,no,0.032,297.0,0.00012750890729797964,203
Otu000085,1.083625538918998,0.30206446354193434,-0.10206240084611318,0.2410775208680488,no,0.01,421.0,0.0002497052131105656,204
Otu001087,0.0013413332785368547,0.9709062141886963,-0.04812268640930725,0.5804404711721847,no,0.072,135.0,9.533209836868278e-05,205
Otu000506,7.081914410161951,0.009976081111988491,0.18032786885245902,0.038334328812164295,yes,0.004,449.0,9.036200005973625e-05,206
