,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000070,11.645621022693119,0.0011579665077605847,-0.37387625594923324,1.7518550152271745e-05,yes,0.094,110.0,0.009754148923042586,20
Otu000450,56.49177399073767,3.286508971798167e-10,0.1485986250661026,0.08785607511856974,no,0.024,329.0,0.009149491044809385,22
Otu004103,72.322167553842,6.794540109216322e-12,-0.035430988894764676,0.6840348113229664,no,0.148,55.0,0.010214297550590922,22
Otu000930,23.08228833322764,1.075971415457599e-05,0.036488630354309895,0.675134541926981,no,0.016,380.0,0.008048832224818833,23
Otu001065,23.63434704671861,8.753433247028555e-06,0.0586991010047594,0.5001694995772945,no,0.0,463.0,0.008826179396383783,25
Otu001131,45.76124718401705,6.2943780529413076e-09,0.14436805922792176,0.09727219632180939,no,0.158,44.0,0.009467316361407251,25
Otu001642,8.804960693487867,0.004309727173869182,-0.3114754098360656,0.00034671825485333883,yes,0.272,6.0,0.00911488411118475,25
Otu000227,1.9153476495264259,0.17149716965103823,0.18244315177154946,0.036121399143357685,yes,0.164,39.0,0.007912860902015716,28
Otu000837,1.504322666825135,0.22479900997626864,-0.2818614489687996,0.00120588029082184,yes,0.032,277.0,0.008689430326878638,28
Otu000363,25.939607461898582,3.757989519955487e-06,0.03966155473294554,0.6487091932544818,no,0.022,340.0,0.00885554830308813,29
Otu000459,20.024778992649814,3.473118956889289e-05,0.28926493918561613,0.0008920740116992094,yes,0.026,310.0,0.00661009958917673,32
Otu000663,21.187960827347368,2.210704135044932e-05,0.05023796932839768,0.5639139413342874,no,0.004,438.0,0.00666216709015452,32
Otu000999,3.6420054730013613,0.06112650773446805,-0.11686938127974619,0.1794753846620406,no,0.026,310.0,0.01039400712042164,32
Otu003176,2.780494804426114,0.1006304673513006,-0.20359598096245374,0.01936021236597907,yes,0.176,31.0,0.008449865732184317,32
Otu000053,8.813595804096602,0.0042920147398369515,-0.005817028027498679,0.9467290617311293,no,0.008,417.0,0.005168417451671739,34
Otu000714,3.8267650898956047,0.05509995782209033,-0.3178212585933369,0.00026170671672855417,yes,0.07,153.0,0.0071286100100500195,35
Otu002084,29.436805918732283,1.0917590600193789e-06,0.01639344262295082,0.8506442012050557,no,0.006,425.0,0.006145822976278396,36
Otu000205,2.7539014759652822,0.10223601894407096,-0.23109465891062933,0.007945576857488396,yes,0.082,127.0,0.005162534374331487,37
Otu004516,2.640037414448783,0.10944321761355104,-0.27128503437334744,0.0018331981364337999,yes,0.026,310.0,0.007799849333118612,38
Otu000719,31.34985980226084,5.676267809267705e-07,0.004759386567953465,0.9564039704990868,no,0.07,153.0,0.006643834578046744,40
Otu000833,4.6304723608557925,0.03544305277669992,-0.2575356953992597,0.003095639533784519,yes,0.208,21.0,0.006206380199876455,40
Otu001068,92.25210430301695,9.617026898985181e-14,0.11158117398202011,0.1999720301936745,no,0.166,36.0,0.006289124863997924,40
Otu000803,9.703628926976446,0.00281946225919825,0.13273400317292441,0.12736026314359072,no,0.048,214.0,0.0072569653390198805,42
Otu000304,15.000004445316309,0.000268311642734873,-0.007932310946589107,0.9274042120837687,no,0.006,425.0,0.006571033119244244,43
Otu005950,5.013310689043886,0.028873145341825723,-0.2966684294024326,0.0006554652469371023,yes,0.122,77.0,0.006773178146123798,44
Otu000777,1.4465650708173456,0.23380469813532176,-0.18138551031200426,0.03721386280277783,yes,0.058,185.0,0.004539673816961873,45
Otu001521,38.00807548424217,6.501009885337848e-08,-0.010047593865679535,0.9081220918271574,no,0.036,256.0,0.006218471997960897,46
Otu000800,10.024815012364504,0.0024276020307135455,-0.41406663141195144,1.9746056683106683e-06,yes,0.274,5.0,0.006423738531660601,47
Otu001338,14.883601041609708,0.00028187731138115695,-0.0819672131147541,0.34645756275487705,no,0.148,55.0,0.004380773261318049,49
Otu000786,7.028478499425744,0.010245307819292537,-0.3558963511369646,4.353762989404655e-05,yes,0.15,50.0,0.0050009140854105315,49
Otu001626,5.220728463313748,0.025869570844280463,-0.32734003172924386,0.0001700107643646067,yes,0.112,85.0,0.006142703301948563,50
Otu001021,10.157942303543054,0.0022822858070301734,-0.0015864621893178215,0.9854615563571196,no,0.04,238.0,0.0033514513933304846,51
